LocationID,Latitude,Longitude
180,40.555008377658396,-73.8498236611824
181,40.6364265404201,-73.87637583407755
182,40.545389408496234,-73.99122460450067
183,40.869877447311424,-74.03665580907655
184,40.850935741352394,-74.04322204969763
185,40.60317665108606,-73.89797316168847
186,40.76399361841367,-73.97786310478197
187,40.82688888008048,-73.78297726360633
188,40.722080324639784,-73.7689139086203
189,40.7118602313424,-74.15619179209642
190,40.59674091636018,-74.17507149164985
191,40.53724110712236,-73.9032794906802
192,40.85888630318133,-74.08432583856575
193,40.86016722286533,-74.2397861046792
194,40.75324058290931,-73.76124653185038
195,40.63561191641948,-74.12520457801591
196,40.63968382984506,-73.73889564157281
197,40.7903822715481,-73.85541105201696
198,40.85884410398103,-73.83054058054869
199,40.85483456970604,-74.13919617731376
200,40.81195021834305,-74.12119306591076
201,40.75681265846171,-73.96330273539677
202,40.53365598599802,-74.15534508104258
203,40.564651485637846,-74.08201256902433
204,40.85942167541083,-74.0731956371287
205,40.74257162386383,-74.16220353671098
206,40.503678820646655,-74.13714944163266
207,40.54058861714641,-73.81629648689547
208,40.765400707643224,-74.15804227999901
209,40.50202463353849,-74.23434843448584
210,40.564323220567,-73.90385478155409
211,40.719493515746635,-73.71320928433416
212,40.77675807907708,-74.06783240195729
213,40.76078450380104,-74.18473936324206
214,40.58970772378422,-73.93628697104786
215,40.78487168853901,-73.7515051838974
216,40.59489963499872,-73.81876602109433
217,40.63015987926371,-73.907616272373
218,40.79859656204721,-74.07671892686582
219,40.759853159618885,-73.95196590469808
220,40.83968936419767,-74.19981533728266
221,40.763045156920136,-73.87658001664563
222,40.727323441334185,-73.8511971896063
223,40.53746990713124,-73.71923260739955
224,40.647086321223775,-74.10678145269021
225,40.60608094707269,-74.23984896952634
226,40.597595857351635,-73.94991534456507
227,40.889204221900975,-73.86126522258175
228,40.65723908986671,-73.81527588826435
229,40.85681862207085,-74.14344358683636
230,40.752455450398905,-74.10603592202963
231,40.81792452141666,-73.968074991103
232,40.701054837242076,-74.0681695545165
233,40.73076155385054,-73.77671868237691
234,40.697007077527545,-73.9894319154437
235,40.57809719511922,-73.8102317457439
236,40.7889808461046,-73.93065913173471
237,40.61230894497634,-73.82480042211058
238,40.50972638657258,-74.06702985740833
239,40.75818891836287,-73.79272085793833
240,40.570844271762816,-74.09898522644694
241,40.87618343374116,-73.94964565559819
242,40.88157143080103,-74.13229608775437
243,40.86594575608818,-73.9884604131056
244,40.64806348010218,-74.07500363477021
245,40.50618264661155,-74.10331311314954
246,40.87132742503509,-73.71815824008458
247,40.67127365932693,-74.1619592419823
248,40.88666192761747,-73.81697078939844
249,40.8854479908357,-73.70870927228424
250,40.841203782186945,-74.23905418394295
251,40.617779556827834,-73.86553492227685
252,40.65403909144077,-74.11089850694404
253,40.84045466860674,-74.22773169661943
254,40.62676880206251,-74.02841073157386
255,40.56779709867444,-73.73563020440602
256,40.722720504983336,-74.24352919809814
257,40.87446190966431,-73.92666286943862
258,40.77841191866999,-73.97423193677257
259,40.72802446803575,-73.76963870959592
260,40.53887059750831,-74.20379905701365
261,40.74600289067967,-73.87516068356234
262,40.8960215400417,-73.8759396658617
263,40.55603360609461,-73.88200599072574
264,40.707331860945494,-73.73171602778574
265,40.85094922877118,-73.79730185904621
266,40.79630744710168,-74.22691500056607
267,40.77880629639811,-73.99090443211252
268,40.78099363359484,-74.03112581908927
269,40.6437964604879,-74.07941902840005
270,40.617436737705795,-74.00176480116525
271,40.82374446219141,-74.03869319829072
272,40.82404535787167,-74.01221635506674
273,40.84682892743204,-73.71140597391525
274,40.86529622102259,-74.20125186388773
275,40.70453695954438,-73.7427730215887
276,40.70060651787488,-73.98586980759093
277,40.81931807158671,-73.90694176497526
278,40.7599855723111,-73.79339936836027
279,40.78078675090308,-74.05174533396792
280,40.81831706777444,-74.01326795055162
281,40.85600213672703,-74.02476483584671
282,40.63519806274061,-74.04389793760534
283,40.650233181055974,-73.74095887309421
284,40.537592775936346,-73.79408855984384
285,40.731312056398465,-74.19005000557536
286,40.514376909518695,-74.19053215613759
287,40.68623920725298,-74.01467176683086
288,40.71705785388303,-74.19573844279695
289,40.61461650085131,-73.90949879760089
290,40.73633330422761,-74.17096961600605
291,40.51220009997562,-73.96269470481826
292,40.514939275499685,-74.24602902914796
293,40.82904022426386,-74.07587200837304
294,40.6440762565645,-73.87754510198005
295,40.550824205060756,-73.98377858287469
296,40.708897304021924,-73.71195178270055
297,40.80799742123944,-73.76924291216359
298,40.58632841099874,-74.05251107152627
299,40.7491561903276,-74.22498240219025
300,40.53413898599751,-73.78490553493674
301,40.52067268846744,-73.74882112932693
302,40.71254185262726,-73.79865493361953
303,40.71625404864404,-74.17962753249412
304,40.754971960599285,-73.70114667607325
305,40.790436533489064,-74.10777867814598
306,40.89034083178501,-73.8516872979554
307,40.706520139320475,-73.75058081801535
308,40.629182589176494,-74.12037208711811
309,40.81807447790748,-73.75045779492761
310,40.60833290050483,-74.07978513144282
311,40.67558856828225,-73.71297272768876
312,40.531382552536904,-74.09530698879074
313,40.510140297366185,-73.7256102963832
314,40.88505936587117,-74.22055044200903
315,40.83439204820488,-73.85990039358161
316,40.77838968243748,-73.95733887638966
317,40.66358117776571,-73.9871676075825
318,40.56931772802834,-74.1270781271593
319,40.56257481706844,-73.86192231562293
320,40.600097159265836,-74.14505477970454
321,40.719690665882446,-73.94593701220838
322,40.785838369080025,-74.11071505032787
323,40.76407895068709,-73.72440824112026
324,40.611973558778374,-74.2342528433904
325,40.881946112265275,-74.14014944593882
326,40.795158766678306,-74.1167291664869
327,40.72174162100456,-74.0222626958277
328,40.74468829849374,-74.12199836697147
329,40.66784002497111,-73.97975800035216
330,40.59909239580046,-73.77014396220781
331,40.64238907146051,-73.85836511822495
332,40.80313844418575,-73.93102091070568
333,40.5057573954519,-74.20104825210953
334,40.54642905620277,-73.8683043403859
335,40.5184010568087,-74.15847214362898
336,40.51629152092759,-73.81749793772107
337,40.8421842336044,-74.11246878281942
338,40.781463143752006,-74.02062319942351
339,40.68966953163493,-74.05724138872515
340,40.5391336642604,-73.77765234692883
341,40.696646350046734,-74.18040054770762
342,40.68938870831222,-73.93889531468837
343,40.56928074796401,-74.17186611480632
344,40.67354065969519,-73.8623622901273
345,40.65940189375895,-73.75220702971303
346,40.74634003922088,-74.010965790373
347,40.75403746034706,-73.98154925685427
348,40.51812160390882,-73.73991743993449
349,40.64984504585059,-73.96345473624285
350,40.75034396628569,-73.98182085907274
351,40.70125450343203,-73.93191899351264
352,40.84259593647533,-73.87092364500037
353,40.76347745264758,-74.19121414370213
354,40.56517377083257,-73.79838920974217
355,40.52822749896017,-74.0104722349007
356,40.75696771128253,-74.21020831955639
357,40.510604524216646,-73.81759953194099
358,40.73431023250939,-74.04267751557255
359,40.876092096569984,-74.19479787769772
360,40.73018967115035,-73.90142152825122
361,40.655267970482605,-73.7659277556115
362,40.75731528737694,-73.7617355698223
363,40.683301156196606,-73.72328508885506
364,40.71824671572637,-73.77276199712833
365,40.87658592351061,-74.24882249435998
366,40.65444105512031,-74.04086735847264
367,40.88447622552957,-73.79980158105198
368,40.862140256782425,-74.04856084670084
369,40.57831645391572,-73.91914832149116
370,40.52774452035007,-73.91652567894401
371,40.540311200550974,-74.04923608277865
372,40.50728873026062,-73.7525393399953
373,40.53777718430237,-73.97322441003763
374,40.773202709366544,-73.99436868673438
375,40.52847545938409,-73.70136743988596
376,40.62759025211751,-73.97857479976007
377,40.83795012438778,-74.15188096143928
378,40.50930877429433,-73.96781181742512
379,40.825787393035576,-73.80229079546405
380,40.61274190990936,-73.82272682020594
381,40.54726593104866,-73.81628002919034
382,40.778694866145656,-73.86058691880115
383,40.75157713871195,-74.11018019401332
384,40.85098880541082,-73.77585375278788
385,40.79402841752155,-73.75860609404306
386,40.82139237215394,-74.1432160168598
387,40.612813829028525,-74.17824939989673
388,40.570975817511886,-73.71341726727599
389,40.80024590065634,-73.7724218199923
390,40.822733895706904,-73.75872011903454
391,40.89620205680027,-73.76249298845659
392,40.66504707076457,-73.95207224678146
393,40.64880723431711,-73.89447904483382
394,40.8105651842968,-73.9500504313265
395,40.636321416101204,-74.22183650794531
396,40.872302930241425,-73.83997330305597
397,40.8433651007372,-73.97206738166527
398,40.67159761095001,-73.89376000886537
399,40.800348427116596,-73.97354810726345
400,40.80181714963387,-73.97950377272265
401,40.54124954753437,-74.15551598978723
402,40.861021162671825,-74.09670745667236
403,40.702100948979144,-74.16263101943082
404,40.8305829864431,-74.14238353740606
405,40.62801984041224,-73.71486244076884
406,40.85820929139848,-74.1657876048253
407,40.65568067149366,-74.10190126663214
408,40.50433506059212,-73.92517568824378
409,40.862152790567706,-73.91440178306985
410,40.53651467071445,-74.1653142286409
411,40.62772545503616,-73.81345541581814
412,40.88002478682032,-73.81813842264795
413,40.88024285877502,-74.11947526268786
414,40.729375155249315,-74.0912335335285
415,40.75273488486792,-73.73410667399727
416,40.67937820879133,-73.7958807047113
417,40.617284308679224,-73.86621163181562
418,40.631465818147966,-74.20477172816916
419,40.769007382430814,-74.01995475550359
420,40.80094981177507,-73.94238397035775
421,40.81663161749034,-74.14692379160893
422,40.815847257117824,-74.00347537984048
423,40.536482441219476,-73.91943576738122
424,40.69776812188103,-74.06994282593654
425,40.52302350400666,-73.82048034957724
426,40.71981155292949,-73.78775273009866
427,40.67661220054935,-74.07201479181126
428,40.85508167310332,-73.78873856502915
429,40.64036600502083,-74.19303288864334
430,40.54682680657104,-73.78924899575755
431,40.557196672821135,-74.16598726258282
432,40.804604252686985,-74.20439006611966
433,40.7472872253265,-73.89702352755745
434,40.540449070449114,-73.99043444883459
435,40.533642722446,-73.75066016977294
436,40.78038765258365,-74.05024594215003
437,40.52910520254568,-74.0920662551093
438,40.82874402371614,-73.9745958016207
439,40.782496890862596,-73.99922959782724
440,40.53253951225676,-74.06056457458055
441,40.53393508563408,-73.86844228571591
442,40.89465583140047,-73.83224099134735
443,40.649708318302444,-73.78085881703343
444,40.648256858826755,-73.71492886740931
445,40.825119826903,-74.10333909432713
446,40.878899430953545,-73.85614858463052
447,40.89440042552915,-74.03315797047735
448,40.801351274103574,-73.87760491542689
449,40.650503834212365,-73.98821007030793
450,40.533400286679466,-73.70342479347764
451,40.81085876637098,-73.84910382531508
452,40.72336169989432,-73.72612978476113
453,40.66968880369879,-73.79076674778536
454,40.86254175403789,-73.75340444386015
455,40.54447899292246,-73.80206944153193
456,40.697050041716345,-73.99746247829324
457,40.50454145790697,-74.11151635065922
458,40.68746425679765,-74.04632390350221
459,40.52252131027274,-74.23887007204803
460,40.54752716650723,-73.96180375789443
461,40.54701049871084,-73.97221820985128
462,40.75968412084642,-73.96111224434323
463,40.79841795170617,-73.71428282626536
464,40.73334750603886,-73.74870029809983
465,40.88486901938982,-74.16105797191844
466,40.64994823180948,-74.04711461314426
467,40.614284834512745,-74.01682410129521
468,40.847439651275785,-74.0517068951816
469,40.58943833540778,-73.81082722001786
470,40.885289015776245,-73.96177928157283
471,40.504861789875925,-73.93534510066561
472,40.887951530683054,-73.78084254255664
473,40.51726396478023,-73.80673951562156
474,40.85645724547923,-74.17728366244883
475,40.71108044363452,-73.85734697875401
476,40.89718591844772,-74.01051012910388
477,40.52951862589416,-74.08794310331562
478,40.72154171376053,-74.2224896485038
479,40.88772101424764,-73.98201274181001
480,40.70923913766806,-74.05450982560151
481,40.7517594552541,-74.11166782817799
482,40.77829947559385,-73.86793054872167
483,40.68181642590711,-73.82678303697642
484,40.751023232033624,-74.11536576453382
485,40.733725724769236,-74.22280390982635
486,40.86046320419639,-73.78318601468912
487,40.51817855213658,-74.24452214233763
488,40.61238527583689,-73.73458812834319
489,40.880164593630624,-73.90480906930951
490,40.856105513556365,-74.07298435063927
491,40.68226270111428,-74.1144371497328
492,40.74805303912061,-74.24504688465454
493,40.610952473192455,-74.12049072064401
494,40.5752484638895,-74.17424943416557
495,40.68547936197599,-73.91330857860227
496,40.64134089121042,-74.1583999262734
497,40.73346244474035,-73.95925358935486
498,40.53109385478599,-73.92543596771054
499,40.88975792306646,-74.0860770659092
500,40.89448429779184,-74.2307142780397
501,40.7792646856079,-74.2295103656622
502,40.71443854653765,-74.23550896729334
503,40.62381104651453,-73.8434814330749
504,40.82551800788278,-74.07509466235214
505,40.773892469021554,-73.8120348977178
506,40.565046775737954,-74.01254694688643
507,40.86437087379753,-74.00085104454352
508,40.829014897169266,-73.96791456861973
509,40.879919965316766,-73.85783269899369
510,40.79028780335534,-74.09957342379366
511,40.74536607837432,-74.18312695775656
512,40.667297214516246,-73.9441684656447
513,40.8730913933416,-74.07016230721649
514,40.84642555580016,-74.00662977748259
515,40.518087468042474,-73.89417931041449
516,40.5105467897989,-73.9782308423723
517,40.65058534675122,-73.90884665059454
518,40.82422133231273,-73.9506899988375
519,40.89491045172598,-73.84311199543515
520,40.56016675644141,-73.86173486025861
521,40.73765228614085,-73.95619555950526
522,40.65235634265241,-73.87660333852716
523,40.88796575912584,-73.76954221875006
524,40.83684756925428,-74.01225079171651
525,40.83533148188445,-74.02298030998817
526,40.68747726391799,-73.8296649085312
527,40.665927800935066,-73.92959538962691
528,40.609362828772284,-74.21094627087757
529,40.52255019866037,-73.75933839136991
530,40.84588895050202,-74.2330692937693
531,40.82516040365203,-73.83838200408465
532,40.89988706931445,-73.83266322151263
533,40.89865473482956,-73.72578890309494
534,40.72217268224105,-74.22022607537872
535,40.8075949660722,-73.92172872656853
536,40.87790629195297,-74.01468768615513
537,40.839858956270966,-74.06815187482725
538,40.59893924069728,-74.20032479183551
539,40.680217654124036,-73.94054023418079
540,40.5516637660606,-73.98652760087896
541,40.88162041090349,-74.19249504801694
542,40.74246985378035,-73.9131307710966
543,40.59145712220138,-73.84412578386089
544,40.76868027376234,-73.8279969344205
545,40.74725129618316,-73.75204474645567
546,40.64326508721314,-74.02479109196118
547,40.54542303687985,-73.72580997725782
548,40.76862927823712,-73.77401382720453
549,40.70812308036152,-74.08692413593684
550,40.808927356694255,-74.1623943294578
551,40.708065400444795,-74.01053583212959
552,40.84087260012741,-74.02895571062422
553,40.720762735509794,-73.93335438206783
554,40.724375188614154,-73.92913757221974
555,40.85066144106334,-73.83750715859101
556,40.66139314648496,-73.96956052848691
557,40.55360609138025,-74.19234754748258
558,40.51151307052533,-73.7779397654458
559,40.80205490226945,-74.07962947924815
560,40.74812382054139,-73.71578639683138
561,40.781631907239685,-74.18517694022613
562,40.585185664603564,-73.72296185527213
563,40.55454859023471,-74.19994350621461
564,40.50581786626715,-74.12293012412911
565,40.640235023522635,-74.2243810318524
566,40.73596707474185,-73.86218776934855
567,40.65689761803989,-73.78233569488552
568,40.67498996880949,-74.01126090500121
569,40.8616634777975,-73.73931285872666
570,40.63930218680932,-73.92533551053442
571,40.705595795663925,-73.90349607550442
572,40.81346120509646,-73.78501943906458
573,40.65861711292851,-74.08675988722149
574,40.74883468009115,-74.0551538532698
575,40.8449454834987,-73.75172644444295
576,40.87980824946305,-73.75447007717868
577,40.558829392371614,-73.71293447308952
578,40.8706350500646,-73.75398892595709
579,40.69684651723181,-74.17994538018165
580,40.60329775531958,-73.79695164262466
581,40.683654302495306,-74.02458883703973
582,40.89201303011419,-73.70505925422974
583,40.69704723759715,-73.99024546961915
584,40.631500644115,-73.94539015462378
585,40.75336034172669,-73.95862379660876
586,40.59605824751128,-74.07304463357795
587,40.53034533124347,-74.20873785110889
588,40.55155188876426,-73.75739182327895
589,40.55121833558311,-73.80852830311055
590,40.56076107740492,-74.17326027069218
591,40.555530869059766,-73.82277745075746
592,40.75634989792128,-73.90578433367217
593,40.572752033759656,-74.02497091664532
594,40.638266913329545,-74.11028836799744
595,40.8587153639624,-73.77714916907378
596,40.68958465610515,-73.86489645738827
597,40.76702309540841,-73.94874304979197
598,40.56892794848065,-73.91473730635585
599,40.57691560752347,-74.1999135998548
600,40.51634744650659,-73.98934413149884
601,40.567574025228865,-74.14346483896786
602,40.611436135612784,-74.13538897654514
603,40.5708041937107,-73.88628282074222
604,40.535481013502825,-73.74880911649115
605,40.54825434844024,-74.02793386423691
606,40.68431150721309,-74.13573789984329
607,40.58253348736232,-73.89318918451984
608,40.64570794441923,-73.77084712450733
609,40.70136690834194,-73.83842465938264
610,40.77615793145174,-73.77218352320487
611,40.51572485593644,-73.95489493094406
612,40.81976415956362,-73.83646806559695
613,40.75116015579636,-74.17296449235259
614,40.53270361277955,-74.05844896155024
615,40.84943144964271,-74.03574795953516
616,40.86834896021272,-73.96878733956468
617,40.52443118394194,-73.73900800185875
618,40.61075105925888,-73.7691368918778
619,40.82248051191722,-74.17601097924094
620,40.79930387615346,-74.15496569146464
621,40.573808407742554,-74.0532976977261
622,40.58373972933468,-74.09009087376013
623,40.64818884111655,-73.91187597576406
624,40.69380919407641,-73.7534731737295
625,40.747301908612116,-73.72073965208008
626,40.64756545582791,-73.89051837610563
627,40.685013886453255,-73.78901243922941
628,40.7989883752535,-73.96113878987306
629,40.51467328115624,-74.13542017922698
630,40.600974777737605,-73.96142137334859
631,40.78533983435382,-73.94470456920929
632,40.85808273507488,-73.84164833968255
633,40.704670976846266,-74.12906435566096
634,40.712845394106125,-74.0474292898523
635,40.542868804535914,-74.04978489193199
636,40.67896494672938,-73.72230822234236
637,40.71304690658201,-74.0058302718203
638,40.59698820145389,-73.83469831798602
639,40.607697292379754,-73.83705374024406
640,40.65091366524185,-74.10395069835822
641,40.50802847911109,-73.93547167084554
642,40.62883166623327,-73.75813340867475
643,40.584579202798615,-73.98864125429868
644,40.630998940871166,-73.7301853709616
645,40.5479048527277,-74.1320479738717
646,40.85621091229596,-74.20921249182429
647,40.73743698142162,-73.75970036977039
648,40.77164092765779,-73.78377534112079
649,40.815668495442935,-73.70407556823639
650,40.69937687957162,-73.87633358153816
651,40.53476811523497,-73.73482164033307
652,40.71484261672742,-73.79517803620374
653,40.73473644720835,-73.78556551678396
654,40.79817578967373,-73.93697213625015
655,40.67266381849187,-74.03969947114581
656,40.551032121118226,-73.7359930601012
657,40.61351036231949,-74.01233555341126
658,40.64523291855945,-73.95364934801269
659,40.75836689653264,-74.00463713108115
660,40.728311321867565,-73.9393499273219
661,40.642438690359135,-73.99122220655423
662,40.89460609951719,-74.2236178427813
663,40.74230992774275,-73.76487349769577
664,40.594890716694394,-74.00558339959633
665,40.54071298904816,-73.92608099332097
666,40.56114365567373,-74.17344670848311
667,40.5983830913538,-74.24813668360954
668,40.56427254930382,-74.11509044849599
669,40.574626809620526,-73.86247768232666
670,40.61403806747754,-74.19544300843792
671,40.569349438117904,-73.75011190778744
672,40.85870616985057,-74.1317375868541
673,40.53209349826466,-74.13747351213952
674,40.7098045558281,-74.15017062110817
675,40.66415873079586,-74.24231005786575
676,40.89295144676344,-73.82550699233697
677,40.54481556086722,-73.7687310078151
678,40.6591422396183,-73.91221051356109
679,40.88778817331015,-74.14649001007608
680,40.84620285035759,-74.09309710168252
681,40.82682882837971,-73.98824031644928
682,40.60316113081797,-73.72510972660719
683,40.56835503495603,-74.11395674550025
684,40.76745728796977,-73.84759475284406
685,40.871750395651034,-74.00830347718889
686,40.722705157205574,-74.08618395840199
687,40.72864507578796,-73.99924623463784
688,40.611991637464115,-74.21083630535232
689,40.807797173276775,-73.8107219459883
690,40.574817499423006,-74.11618393960937
691,40.629471694561694,-73.85102333224387
692,40.670174575446566,-74.21240839570349
693,40.70304415147378,-73.72469579410888
694,40.59696389296603,-74.14384175802687
695,40.545934729895684,-73.7644918580861
696,40.744248016976655,-73.80478973471152
697,40.6154522212961,-73.71767704175522
698,40.73249528856904,-73.98716013647984
699,40.56174508610968,-73.84993148838473
700,40.692456040741924,-74.04610913862922
701,40.713035773020636,-74.14859746908917
702,40.52072941472897,-74.00630823688661
703,40.63464171127757,-74.15883804153636
704,40.55376587077559,-73.70987545746749
705,40.525349988189106,-74.19706442987261
706,40.89598409295598,-73.92593355210106
707,40.62894153798989,-73.90544487961027
708,40.823949778341856,-73.95405625141927
709,40.6018562619055,-73.88579776285849
710,40.77260108888957,-74.18610057374346
711,40.80409114395587,-73.94473981168709
712,40.738255496243134,-74.09203308587995
713,40.68863047542006,-73.73290316518442
714,40.664736365658904,-73.83086059060815
715,40.639547306617196,-73.71511703481214
716,40.871811657699126,-74.2293441616429
717,40.83224776311509,-74.09317675365061
718,40.8860107642666,-74.14251757734891
719,40.54971888939422,-74.2438649769785
720,40.792346990081455,-74.11672084836452
721,40.87533618272841,-73.87667320906377
722,40.572493226466264,-74.12290109282598
723,40.52659850694671,-73.97004810498456
724,40.79644825971602,-73.76170003676926
725,40.72978924527197,-73.868433143808
726,40.83673151070331,-74.03295401155168
727,40.55590895065052,-74.04514208359834
728,40.81810692474396,-73.99934530229534
729,40.5806509280191,-74.15262720741705
730,40.56546237714628,-73.90129957792121
731,40.5657063191724,-74.04971594949247
732,40.82582988809255,-73.78119905790588
733,40.76607888827848,-73.8338960369682
734,40.709226169907645,-73.91421775974932
735,40.6435321936494,-74.04968877754277
